year,sex,age,population,suicides/100k pop,gdp_for_year ($),gdp_per_capita ($),generation,continent
1999,male,55-74 years,-0.3094309470715151,37.04,-0.10709095162136183,1.3761710309503732,Silent,EU
1999,male,35-54 years,-0.19533581296558836,31.0,-0.10709095162136183,1.3761710309503732,Boomers,EU
1999,male,25-34 years,-0.33246189790639885,24.44,-0.10709095162136183,1.3761710309503732,Generation X,EU
1999,female,75+ years,-0.388391687215217,22.73,-0.10709095162136183,1.3761710309503732,G.I. Generation,EU
1999,male,15-24 years,-0.3633969242292701,20.08,-0.10709095162136183,1.3761710309503732,Generation X,EU
1999,female,55-74 years,-0.2891557753291151,15.13,-0.10709095162136183,1.3761710309503732,Silent,EU
1999,female,35-54 years,-0.20119606156633954,11.82,-0.10709095162136183,1.3761710309503732,Boomers,EU
1999,female,25-34 years,-0.330951843444497,6.73,-0.10709095162136183,1.3761710309503732,Generation X,EU
1999,female,15-24 years,-0.3674250143183486,5.15,-0.10709095162136183,1.3761710309503732,Generation X,EU
1999,female,5-14 years,-0.3665226117027208,0.49,-0.10709095162136183,1.3761710309503732,Millenials,EU
1999,male,5-14 years,-0.3603065148184133,0.46,-0.10709095162136183,1.3761710309503732,Millenials,EU
2000,male,75+ years,-0.4244116116761768,82.35,-0.11937553454023965,1.2222603370994267,G.I. Generation,EU
2000,male,55-74 years,-0.30568814914080494,36.83,-0.11937553454023965,1.2222603370994267,Silent,EU
2000,male,35-54 years,-0.19187293879241718,32.9,-0.11937553454023965,1.2222603370994267,Boomers,EU
2000,male,25-34 years,-0.336014756702998,27.72,-0.11937553454023965,1.2222603370994267,Generation X,EU
2000,female,75+ years,-0.38700817363001083,23.87,-0.11937553454023965,1.2222603370994267,G.I. Generation,EU
2000,male,15-24 years,-0.3624531082358146,18.5,-0.11937553454023965,1.2222603370994267,Generation X,EU
2000,female,55-74 years,-0.2865814993122958,17.69,-0.11937553454023965,1.2222603370994267,Silent,EU
2000,female,35-54 years,-0.1973737601757257,11.56,-0.11937553454023965,1.2222603370994267,Boomers,EU
2000,female,25-34 years,-0.334111530789868,8.74,-0.11937553454023965,1.2222603370994267,Generation X,EU
2000,female,15-24 years,-0.3667531973002552,4.88,-0.11937553454023965,1.2222603370994267,Generation X,EU
2000,male,5-14 years,-0.3599289372934042,0.92,-0.11937553454023965,1.2222603370994267,Millenials,EU
2000,female,5-14 years,-0.3662068986063185,0.24,-0.11937553454023965,1.2222603370994267,Millenials,EU
2001,male,75+ years,-0.423379089249967,84.82,-0.11485178228647157,1.255615595828734,Silent,EU
2001,male,55-74 years,-0.3017382843209565,39.58,-0.11485178228647157,1.255615595828734,Silent,EU
2001,male,35-54 years,-0.18827099747394815,29.32,-0.11485178228647157,1.255615595828734,Boomers,EU
2001,female,75+ years,-0.3856108555855288,25.57,-0.11485178228647157,1.255615595828734,Silent,EU
2001,male,15-24 years,-0.3611007825030466,21.98,-0.11485178228647157,1.255615595828734,Millenials,EU
2001,male,25-34 years,-0.338782039511545,19.44,-0.11485178228647157,1.255615595828734,Generation X,EU
2001,female,55-74 years,-0.2837170740125481,17.01,-0.11485178228647157,1.255615595828734,Silent,EU
2001,female,35-54 years,-0.19355145878511185,11.31,-0.11485178228647157,1.255615595828734,Boomers,EU
2001,female,25-34 years,-0.33676122005643516,6.64,-0.11485178228647157,1.255615595828734,Generation X,EU
2001,female,15-24 years,-0.3655460740280188,5.06,-0.11485178228647157,1.255615595828734,Millenials,EU
2001,female,5-14 years,-0.36600136554598856,0.73,-0.11485178228647157,1.255615595828734,Millenials,EU
2001,male,5-14 years,-0.3595649085895362,0.23,-0.11485178228647157,1.255615595828734,Millenials,EU
2002,male,75+ years,-0.4211831576725611,82.65,-0.09917664312027287,1.4058201498208687,Silent,EU
2002,male,55-74 years,-0.29620550817080565,39.06,-0.09917664312027287,1.4058201498208687,Silent,EU
2002,female,75+ years,-0.3826068518642137,31.02,-0.09917664312027287,1.4058201498208687,Silent,EU
2002,male,35-54 years,-0.18443054577576787,29.55,-0.09917664312027287,1.4058201498208687,Boomers,EU
2002,male,25-34 years,-0.3416341941808253,27.54,-0.09917664312027287,1.4058201498208687,Generation X,EU
2002,female,55-74 years,-0.27944459386665926,19.56,-0.09917664312027287,1.4058201498208687,Silent,EU
2002,male,15-24 years,-0.36097091833059936,17.79,-0.09917664312027287,1.4058201498208687,Millenials,EU
2002,female,35-54 years,-0.18793662279370987,13.61,-0.09917664312027287,1.4058201498208687,Boomers,EU
2002,female,15-24 years,-0.36418531223680445,6.66,-0.09917664312027287,1.4058201498208687,Millenials,EU
2002,female,25-34 years,-0.3400410573251334,6.02,-0.09917664312027287,1.4058201498208687,Generation X,EU
2002,female,5-14 years,-0.36577921600690055,0.24,-0.09917664312027287,1.4058201498208687,Millenials,EU
2002,male,5-14 years,-0.36013472599186885,0.0,-0.09917664312027287,1.4058201498208687,Millenials,EU
2003,male,75+ years,-0.42073911423251986,74.39,-0.0637489761180642,1.7880820038297551,Silent,EU
2003,male,55-74 years,-0.2941667940462641,33.28,-0.0637489761180642,1.7880820038297551,Silent,EU
2003,female,75+ years,-0.38213264312427336,32.86,-0.0637489761180642,1.7880820038297551,Silent,EU
2003,male,35-54 years,-0.1828330630717854,26.82,-0.0637489761180642,1.7880820038297551,Boomers,EU
2003,male,15-24 years,-0.36020630466959574,18.13,-0.0637489761180642,1.7880820038297551,Millenials,EU
2003,female,55-74 years,-0.2778463442482726,18.08,-0.0637489761180642,1.7880820038297551,Silent,EU
2003,male,25-34 years,-0.34258644623272716,16.84,-0.0637489761180642,1.7880820038297551,Generation X,EU
2003,female,35-54 years,-0.1862811102331417,10.39,-0.0637489761180642,1.7880820038297551,Boomers,EU
2003,female,25-34 years,-0.34092121942303893,5.48,-0.0637489761180642,1.7880820038297551,Generation X,EU
2003,female,15-24 years,-0.3634316910155946,4.96,-0.0637489761180642,1.7880820038297551,Millenials,EU
2003,female,5-14 years,-0.3660547939161489,0.97,-0.0637489761180642,1.7880820038297551,Millenials,EU
2003,male,5-14 years,-0.3603786047724096,0.46,-0.0637489761180642,1.7880820038297551,Millenials,EU
2004,male,75+ years,-0.419532502236553,78.56,-0.0353721293208129,2.078431589340106,Silent,EU
2004,male,55-74 years,-0.2901895759459986,33.26,-0.0353721293208129,2.078431589340106,Silent,EU
2004,female,75+ years,-0.38081124960580875,30.13,-0.0353721293208129,2.078431589340106,Silent,EU
2004,male,35-54 years,-0.17992083344084153,27.17,-0.0353721293208129,2.078431589340106,Boomers,EU
2004,female,55-74 years,-0.27478840088052764,18.96,-0.0353721293208129,2.078431589340106,Silent,EU
2004,male,25-34 years,-0.3442895074863567,17.27,-0.0353721293208129,2.078431589340106,Generation X,EU
2004,male,15-24 years,-0.35873919741433,14.5,-0.0353721293208129,2.078431589340106,Millenials,EU
2004,female,35-54 years,-0.18313011458435183,10.55,-0.0353721293208129,2.078431589340106,Boomers,EU
2004,female,25-34 years,-0.34260740855977573,6.74,-0.0353721293208129,2.078431589340106,Generation X,EU
2004,female,15-24 years,-0.36208115474976976,4.9,-0.0353721293208129,2.078431589340106,Millenials,EU
2004,male,5-14 years,-0.3609594146145361,0.23,-0.0353721293208129,2.078431589340106,Millenials,EU
2004,female,5-14 years,-0.36675677623414155,0.0,-0.0353721293208129,2.078431589340106,Millenials,EU
2005,male,75+ years,-0.41816100364367953,84.67,-0.0253793076434098,2.1666906628349554,Silent,EU
2005,male,55-74 years,-0.28642862770772204,34.93,-0.0253793076434098,2.1666906628349554,Silent,EU
2005,male,35-54 years,-0.17739666249843106,26.76,-0.0253793076434098,2.1666906628349554,Boomers,EU
2005,female,75+ years,-0.379260037404214,26.3,-0.0253793076434098,2.1666906628349554,Silent,EU
2005,male,25-34 years,-0.34553318701186075,18.25,-0.0253793076434098,2.1666906628349554,Generation X,EU
2005,male,15-24 years,-0.35738457093834936,15.44,-0.0253793076434098,2.1666906628349554,Millenials,EU
2005,female,55-74 years,-0.27194749428917586,15.24,-0.0253793076434098,2.1666906628349554,Silent,EU
2005,female,35-54 years,-0.18037484676813756,10.8,-0.0253793076434098,2.1666906628349554,Boomers,EU
2005,female,25-34 years,-0.34388406540466104,8.01,-0.0253793076434098,2.1666906628349554,Generation X,EU
2005,female,15-24 years,-0.36101795574739126,5.32,-0.0253793076434098,2.1666906628349554,Millenials,EU
2005,male,5-14 years,-0.36202312489318406,0.47,-0.0253793076434098,2.1666906628349554,Millenials,EU
2005,female,5-14 years,-0.36791302751756494,0.0,-0.0253793076434098,2.1666906628349554,Millenials,EU
2006,male,75+ years,-0.4167319864704899,75.94,-0.010085082513544988,2.3120772350106344,Silent,EU
2006,male,55-74 years,-0.28297418959299725,35.51,-0.010085082513544988,2.3120772350106344,Silent,EU
2006,female,75+ years,-0.3776697125680042,29.39,-0.010085082513544988,2.3120772350106344,Silent,EU
2006,male,35-54 years,-0.17485766454420576,23.86,-0.010085082513544988,2.3120772350106344,Boomers,EU
2006,male,25-34 years,-0.3463085374745234,19.38,-0.010085082513544988,2.3120772350106344,Generation X,EU
2006,female,55-74 years,-0.26925588036851156,18.82,-0.010085082513544988,2.3120772350106344,Silent,EU
2006,male,15-24 years,-0.3560897637858976,14.16,-0.010085082513544988,2.3120772350106344,Millenials,EU
2006,female,35-54 years,-0.17782025488769318,11.23,-0.010085082513544988,2.3120772350106344,Boomers,EU
2006,female,25-34 years,-0.3447701071796656,6.85,-0.010085082513544988,2.3120772350106344,Generation X,EU
2006,female,15-24 years,-0.36002633542273965,5.27,-0.010085082513544988,2.3120772350106344,Millenials,EU
2006,female,5-14 years,-0.36941566847355933,0.75,-0.010085082513544988,2.3120772350106344,Millenials,EU
2006,male,5-14 years,-0.3635209087246184,0.47,-0.010085082513544988,2.3120772350106344,Millenials,EU
2007,male,75+ years,-0.41517872916381726,86.54,0.023618484757484567,2.6440944215050566,Silent,EU
2007,male,55-74 years,-0.2795943978136162,36.61,0.023618484757484567,2.6440944215050566,Silent,EU
2007,female,75+ years,-0.376088590704645,32.65,0.023618484757484567,2.6440944215050566,Silent,EU
2007,male,35-54 years,-0.17152618837229033,25.3,0.023618484757484567,2.6440944215050566,Boomers,EU
2007,female,55-74 years,-0.26647760512017077,17.2,0.023618484757484567,2.6440944215050566,Silent,EU
2007,male,25-34 years,-0.3455651417787031,16.23,0.023618484757484567,2.6440944215050566,Generation X,EU
2007,male,15-24 years,-0.35451963436233214,16.16,0.023618484757484567,2.6440944215050566,Millenials,EU
2007,female,35-54 years,-0.17507009983417368,9.57,0.023618484757484567,2.6440944215050566,Boomers,EU
2007,female,15-24 years,-0.3586995735034455,8.15,0.023618484757484567,2.6440944215050566,Millenials,EU
2007,female,25-34 years,-0.34445388280699374,6.43,0.023618484757484567,2.6440944215050566,Generation X,EU
2007,male,5-14 years,-0.3648238962973818,0.72,0.023618484757484567,2.6440944215050566,Generation Z,EU
2007,female,5-14 years,-0.37079662567741806,0.25,0.023618484757484567,2.6440944215050566,Generation Z,EU
2008,male,75+ years,-0.41360527644450024,77.14,0.07483611088696421,3.1415113354127424,Silent,EU
2008,male,55-74 years,-0.27588023135399686,32.78,0.07483611088696421,3.1415113354127424,Silent,EU
2008,female,75+ years,-0.3745626866783894,30.82,0.07483611088696421,3.1415113354127424,Silent,EU
2008,male,35-54 years,-0.1673337229625748,24.45,0.07483611088696421,3.1415113354127424,Boomers,EU
2008,female,55-74 years,-0.2633805491178108,19.64,0.07483611088696421,3.1415113354127424,Silent,EU
2008,male,25-34 years,-0.34306653464976655,15.71,0.07483611088696421,3.1415113354127424,Generation X,EU
2008,male,15-24 years,-0.35265807746516453,13.76,0.07483611088696421,3.1415113354127424,Millenials,EU
2008,female,35-54 years,-0.17190172079222157,9.55,0.07483611088696421,3.1415113354127424,Boomers,EU
2008,female,25-34 years,-0.3426132882368747,6.94,0.07483611088696421,3.1415113354127424,Generation X,EU
2008,female,15-24 years,-0.35711385015366104,6.48,0.07483611088696421,3.1415113354127424,Millenials,EU
2008,male,5-14 years,-0.36564066013787216,0.24,0.07483611088696421,3.1415113354127424,Generation Z,EU
2008,female,5-14 years,-0.3717031185032017,0.0,0.07483611088696421,3.1415113354127424,Generation Z,EU
2009,male,75+ years,-0.4119766058880796,53.17,0.0659912440861368,2.9999897376612528,Silent,EU
2009,male,55-74 years,-0.2719648776823381,30.99,0.0659912440861368,2.9999897376612528,Silent,EU
2009,male,35-54 years,-0.16368448858917908,25.82,0.0659912440861368,2.9999897376612528,Boomers,EU
2009,male,15-24 years,-0.35139087923126455,15.95,0.0659912440861368,2.9999897376612528,Millenials,EU
2009,male,25-34 years,-0.34063797236974835,14.05,0.0659912440861368,2.9999897376612528,Generation X,EU
2009,female,75+ years,-0.37310529367224377,10.64,0.0659912440861368,2.9999897376612528,Silent,EU
2009,female,55-74 years,-0.26009662163895675,10.27,0.0659912440861368,2.9999897376612528,Silent,EU
2009,female,35-54 years,-0.16883815338551234,8.95,0.0659912440861368,2.9999897376612528,Boomers,EU
2009,female,25-34 years,-0.3405106645786485,4.88,0.0659912440861368,2.9999897376612528,Generation X,EU
2009,female,15-24 years,-0.35589829082297825,4.42,0.0659912440861368,2.9999897376612528,Millenials,EU
2009,male,5-14 years,-0.36619999637668055,0.73,0.0659912440861368,2.9999897376612528,Generation Z,EU
2009,female,5-14 years,-0.3722294774226288,0.26,0.0659912440861368,2.9999897376612528,Generation Z,EU
2010,male,75+ years,-0.4102490033735151,47.5,0.09507502712346548,3.2618020462587523,Silent,EU
2010,male,55-74 years,-0.2679470131186491,27.62,0.09507502712346548,3.2618020462587523,Silent,EU
2010,male,35-54 years,-0.16140496334171361,22.0,0.09507502712346548,3.2618020462587523,Generation X,EU
2010,male,25-34 years,-0.3388781594502068,14.25,0.09507502712346548,3.2618020462587523,Generation X,EU
2010,female,55-74 years,-0.2567099276299377,11.42,0.09507502712346548,3.2618020462587523,Silent,EU
2010,male,15-24 years,-0.3507724905833315,9.94,0.09507502712346548,3.2618020462587523,Millenials,EU
2010,female,75+ years,-0.3716310285492054,9.21,0.09507502712346548,3.2618020462587523,Silent,EU
2010,female,35-54 years,-0.16654252293555835,8.63,0.09507502712346548,3.2618020462587523,Generation X,EU
2010,female,25-34 years,-0.3387099495575487,6.16,0.09507502712346548,3.2618020462587523,Generation X,EU
2010,female,15-24 years,-0.35526967664965564,3.3,0.09507502712346548,3.2618020462587523,Millenials,EU
2010,male,5-14 years,-0.36663611503454485,0.49,0.09507502712346548,3.2618020462587523,Generation Z,EU
2010,female,5-14 years,-0.37271467860236296,0.0,0.09507502712346548,3.2618020462587523,Generation Z,EU
2011,male,75+ years,-0.40927757846150786,51.27,0.17473646443606433,4.0336850891390235,Silent,EU
2011,male,55-74 years,-0.26442074068806276,27.27,0.17473646443606433,4.0336850891390235,Boomers,EU
2011,male,35-54 years,-0.16027759916751572,21.43,0.17473646443606433,4.0336850891390235,Generation X,EU
2011,male,25-34 years,-0.33429865790449675,15.08,0.17473646443606433,4.0336850891390235,Millenials,EU
2011,male,15-24 years,-0.34931790959666803,14.01,0.17473646443606433,4.0336850891390235,Millenials,EU
2011,female,75+ years,-0.37150218692929704,11.24,0.17473646443606433,4.0336850891390235,Silent,EU
2011,female,55-74 years,-0.25341628590196363,11.01,0.17473646443606433,4.0336850891390235,Boomers,EU
2011,female,35-54 years,-0.165055475905783,8.17,0.17473646443606433,4.0336850891390235,Generation X,EU
2011,female,25-34 years,-0.3365457171088504,4.73,0.17473646443606433,4.0336850891390235,Millenials,EU
2011,female,15-24 years,-0.35408019240871624,3.26,0.17473646443606433,4.0336850891390235,Millenials,EU
2011,male,5-14 years,-0.36686439988886654,0.49,0.17473646443606433,4.0336850891390235,Generation Z,EU
2011,female,5-14 years,-0.37224072550055726,0.26,0.17473646443606433,4.0336850891390235,Generation Z,EU
2012,male,75+ years,-0.40765632141099467,51.57,0.15304149479495607,3.7635604382867602,Silent,EU
2012,male,55-74 years,-0.2596346835294838,28.7,0.15304149479495607,3.7635604382867602,Boomers,EU
2012,male,35-54 years,-0.15848480892859285,20.49,0.15304149479495607,3.7635604382867602,Generation X,EU
2012,male,15-24 years,-0.34898379055456447,13.55,0.15304149479495607,3.7635604382867602,Millenials,EU
2012,male,25-34 years,-0.33187699785411656,12.08,0.15304149479495607,3.7635604382867602,Millenials,EU
2012,female,55-74 years,-0.24931533894448454,11.73,0.15304149479495607,3.7635604382867602,Boomers,EU
2012,female,75+ years,-0.37017184607611653,10.33,0.15304149479495607,3.7635604382867602,Silent,EU
2012,female,35-54 years,-0.1633884596291516,8.63,0.15304149479495607,3.7635604382867602,Generation X,EU
2012,female,25-34 years,-0.33446073248192115,5.41,0.15304149479495607,3.7635604382867602,Millenials,EU
2012,female,15-24 years,-0.3538787495585421,2.17,0.15304149479495607,3.7635604382867602,Millenials,EU
2012,male,5-14 years,-0.36711569217531476,0.73,0.15304149479495607,3.7635604382867602,Generation Z,EU
2012,female,5-14 years,-0.37250505533187717,0.0,0.15304149479495607,3.7635604382867602,Generation Z,EU
2013,male,75+ years,-0.40598726002928537,56.88,0.16711718188151384,3.852666629463624,Silent,EU
